benchmark,benchmark id,solver,configuration,configuration id,status,cpu time,result, checker status, checker cpu time, checker memory, checker result
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,glucosePLE,default,153967,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,abcdSAT_drup,default,154067,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,Scavel_SAT,default,154175,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,Beans And Eggs,default,154732,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,cmsat5_main2,default,154241,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,cmsat5_autotune2,default,154243,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,gulch,default,154330,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,YalSAT 03r,default,154460,timeout (cpu),4997.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,Lingeling bbc main,default,154468,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,glucose,default,154473,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,CHBR_glucose,default,154584,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,CHBR_glucose_tuned,default,154586,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,tb_glucose,default,154588,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (cpu),4997.62,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (cpu),4997.72,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (cpu),4997.23,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (cpu),4998.52,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,Splatz 06v main,default,154625,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,Riss6,noPP_DRAT,154658,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,Riss6,default_DRAT,154659,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,Glucose_nbSat,default,155265,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_155_shuffled.cnf,2888776,MapleGlucose,default,154710,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (cpu),4997.72,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,glucosePLE,default,153967,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,abcdSAT_drup,default,154067,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,Scavel_SAT,default,154175,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,Beans And Eggs,default,154732,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,cmsat5_main2,default,154241,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,cmsat5_autotune2,default,154243,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,gulch,default,154330,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,YalSAT 03r,default,154460,timeout (cpu),4997.11,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,Lingeling bbc main,default,154468,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,glucose,default,154473,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,CHBR_glucose,default,154584,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,CHBR_glucose_tuned,default,154586,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,tb_glucose,default,154588,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,tc_glucose,default,154590,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (cpu),4997.72,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (cpu),4997.52,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (cpu),4997.52,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (cpu),4997.62,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,Splatz 06v main,default,154625,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,Riss6,noPP_DRAT,154658,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,Riss6,default_DRAT,154659,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,Glucose_nbSat,default,155265,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp4_160_shuffled.cnf,2888813,MapleGlucose,default,154710,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,glue_alt,default,152939,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,GHackCOMSPS_DRUP,ghack_drup,153211,complete,2465.33,UNSAT,complete,2465.93,3077212.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,glucosePLE,default,153967,complete,4850.24,UNSAT,complete,3680.93,2222076.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,abcdSAT_drup,default,154067,complete,4868.48,UNSAT,complete,4381.22,3077340.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,Scavel_SAT,default,154175,complete,1281.65,UNSAT,complete,851.453,9546372.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,Beans And Eggs,default,154732,complete,4521.92,UNSAT,complete,3992.47,2222076.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,cmsat5_main2,default,154241,timeout (cpu),4999.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,cmsat5_autotune2,default,154243,timeout (cpu),4998.33,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,glueminisat-2.2.10-81-main,maintrack,154247,complete,1565.09,UNSAT,complete,1319.11,2121832.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,gulch,default,154330,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,YalSAT 03r,default,154460,timeout (cpu),4997.22,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,Lingeling bbc main,default,154468,complete,2824.91,UNSAT,complete,7356.91,2222472.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,glucose,default,154473,complete,1293.29,UNSAT,complete,1929.79,2121836.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,CHBR_glucose,default,154584,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,CHBR_glucose_tuned,default,154586,timeout (cpu),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,tb_glucose,default,154588,complete,3714.47,UNSAT,complete,3644.23,2222080.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,tc_glucose,default,154590,complete,2260.98,UNSAT,complete,2215.98,2121964.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,COMiniSatPS Chandrasekhar DRUP,drup,154592,complete,2302.29,UNSAT,complete,2180.7,3077212.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (cpu),4997.42,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,3621.1,UNSAT,complete,2974.79,3227384.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,598.523,UNSAT,complete,978.548,2221948.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,Splatz 06v main,default,154625,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,Riss6,noPP_DRAT,154658,complete,3526.2,UNSAT,complete,3699.8,3077340.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,Riss6,default_DRAT,154659,complete,3629.5,UNSAT,complete,3491.52,3077340.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,Riss6,blackbox_DRAT,154660,complete,4404.04,UNSAT,complete,3575.61,2222076.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,Glucose_nbSat,default,155265,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,MapleCMS,default,154687,timeout (cpu),4998.92,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_035_shuffled.cnf,2888777,MapleGlucose,default,154710,complete,2871.72,UNSAT,complete,4217.05,4510408.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (cpu),4998.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,glucosePLE,default,153967,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,abcdSAT_drup,default,154067,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,Beans And Eggs,default,154732,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,cmsat5_main2,default,154241,timeout (cpu),4999.82,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,cmsat5_autotune2,default,154243,timeout (cpu),4999.12,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,glueminisat-2.2.10-81-main,maintrack,154247,complete,4276.9,UNSAT,complete,3492.64,4510272.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,gulch,default,154330,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,YalSAT 03r,default,154460,timeout (cpu),4997.11,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,Lingeling bbc main,default,154468,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,glucose,default,154473,complete,3493.72,UNSAT,complete,5168.61,4510408.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,CHBR_glucose,default,154584,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,CHBR_glucose_tuned,default,154586,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,tb_glucose,default,154588,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (cpu),4999.12,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (cpu),4997.33,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (cpu),4997.72,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,1538.71,UNSAT,complete,2295.43,4510276.0,UNSAT-VERIFIED
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,Splatz 06v main,default,154625,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,Riss6,noPP_DRAT,154658,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,Riss6,default_DRAT,154659,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,Glucose_nbSat,default,155265,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,MapleCMS,default,154687,timeout (cpu),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_040_shuffled.cnf,2888810,MapleGlucose,default,154710,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (cpu),4998.33,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,glucosePLE,default,153967,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,Scavel_SAT,default,154175,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,Beans And Eggs,default,154732,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,cmsat5_main2,default,154241,timeout (cpu),4999.92,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,cmsat5_autotune2,default,154243,timeout (cpu),4999.42,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,gulch,default,154330,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,YalSAT 03r,default,154460,timeout (cpu),4997.22,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,Lingeling bbc main,default,154468,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,glucose,default,154473,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,CHBR_glucose,default,154584,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,CHBR_glucose_tuned,default,154586,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,tb_glucose,default,154588,timeout (cpu),4999.72,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (cpu),4998.33,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (cpu),4997.52,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (cpu),4997.92,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (cpu),4999.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,Splatz 06v main,default,154625,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,Riss6,noPP_DRAT,154658,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,Riss6,default_DRAT,154659,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,Glucose_nbSat,default,155265,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_045_shuffled.cnf,2888705,MapleGlucose,default,154710,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (cpu),4998.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,glucosePLE,default,153967,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,abcdSAT_drup,default,154067,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,Scavel_SAT,default,154175,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,Beans And Eggs,default,154732,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,cmsat5_main2,default,154241,timeout (cpu),4999.12,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,cmsat5_autotune2,default,154243,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,gulch,default,154330,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,YalSAT 03r,default,154460,timeout (cpu),4997.11,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,Lingeling bbc main,default,154468,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,glucose,default,154473,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,CHBR_glucose,default,154584,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,CHBR_glucose_tuned,default,154586,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,tb_glucose,default,154588,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,tc_glucose,default,154590,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (cpu),4998.72,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (cpu),4997.62,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (cpu),4997.82,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (cpu),4999.02,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,Splatz 06v main,default,154625,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/sc16craft_rphp5_050_shuffled.cnf,2888735,Riss6,noPP_DRAT,154658,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
